"Heterodontus","7.246","5.333","13672"
"Carcharias taurus","7.246","5.333","13672"
"Carcharocles megalodon","7.246","5.333","13672"
"Parotodus benedenii","7.246","5.333","13672"
"Isurus desori","7.246","5.333","13672"
"Carcharodon hastalis","7.246","5.333","13672"
"Isurus","7.246","5.333","13672"
"Lamna","7.246","5.333","13672"
"Megascyliorhinus","7.246","5.333","13672"
"Carcharhinus","7.246","5.333","13672"
"Carcharhinus","7.246","5.333","13672"
"Galeocerdo aduncus","7.246","5.333","13672"
"Myliobatis","7.246","5.333","13672"
"Carcharodon hastalis","23.03","15.97","13672"
"Carcharodon carcharias","5.333","3.6","13672"
"Notorhynchus","5.333","3.6","13672"
"Carcharocles megalodon","20.44","15.97","13672"
"Carcharodon carcharias","3.6","1.806","13672"
"Hexanchus","28.1","23.03","13672"
"Carcharodon angustidens","28.1","23.03","13672"
"Heterodontus","23.03","20.44","13672"
"Carcharias taurus","23.03","20.44","13672"
"Carcharocles megalodon","5.333","2.588","13672"
"Carcharodon carcharias","5.333","2.588","13672"
"Carcharodon hastalis","5.333","2.588","13672"
"Isurus","5.333","2.588","13672"
"Carcharhinus","5.333","2.588","13672"
"Carchariolamna","20.44","15.97","13722"
"Hypoprion","20.44","15.97","13722"
"Selachii","93.5","89.3","13850"
"Myliobatis","56","47.8","13852"
"Myliobatis","47.8","41.3","13852"
"Striatolamia macrota","47.8","41.3","13852"
"Carcharodon hastalis","11.608","5.333","13708"
"Isurus","11.608","5.333","13708"
"Isurus","11.608","5.333","13708"
"Carcharhinus priscus","11.608","5.333","13708"
"Pristis","11.608","5.333","13708"
"Carcharhinus","11.608","5.333","13708"
"Galeocerdo aduncus","11.608","5.333","13708"
"Carcharodon hastalis","11.608","5.333","13708"
"Carcharhinus","11.608","5.333","13708"
"Carcharhinus","23.03","15.97","13708"
"Galeocerdo aduncus","23.03","15.97","13708"
"Isurus","11.608","5.333","13708"
"Carcharhinus priscus","11.608","5.333","13708"
"Carcharocles megalodon","11.608","5.333","13708"
"Carcharodon hastalis","11.608","5.333","13708"
"Isurus","11.608","5.333","13708"
"Carcharhinus","15.97","11.608","13708"
"Carcharhinus","11.608","5.333","13708"
"Hexanchus","15.97","11.608","13708"
"Carcharhinus","15.97","11.608","13708"
"Odontaspis","15.97","11.608","13708"
"Carcharhinus","15.97","11.608","13708"
"Myliobatis","15.97","11.608","13708"
"Myliobatis","15.97","11.608","13708"
"Isurus","11.608","5.333","13708"
"Isurus","11.608","5.333","13708"
"Cretolamna","85.8","83.5","13936"
"Squalicorax falcatus","85.8","83.5","13936"
"Pseudocorax","85.8","83.5","13936"
"Myledaphus bipartitus","83.5","70.6","13834"
"Squatirhina","83.5","70.6","13834"
"Squatirhina americana","70.6","66","13943"
"Squatina","70.6","66","13943"
"Myledaphus bipartitus","70.6","66","13943"
"Pseudohypolophus","113","100.5","13995"
"Paraisurus compressus","113","100.5","13995"
"Cretolamna appendiculata","113","100.5","13995"
"Leptostyrax","113","100.5","13995"
"Squalicorax","113","100.5","13995"
"Selachii","15.97","4.9","6029"
"Carcharodon","15.97","11.608","6029"
"Negaprion","15.97","11.62","6029"
"Carcharocles megalodon","15.97","11.62","6029"
"Carcharhinus","15.97","11.62","6029"
"Galeocerdo aduncus","15.97","11.62","6029"
"Hemipristis serra","15.97","11.62","6029"
"Isurus","15.97","11.62","6029"
"Cetorhinus","15.97","11.62","6029"
"Myliobatis","15.97","11.62","6029"
"Galeocerdo aduncus","13.82","11.62","6029"
"Carcharodon hastalis","11.62","7.246","6029"
"Isurus","11.62","7.246","6029"
"Carcharocles megalodon","11.62","7.246","6029"
"Carcharhinus","11.62","7.246","6029"
"Odontaspis","11.62","7.246","6029"
"Galeocerdo","11.62","7.246","6029"
"Selachii","11.62","7.246","6029"
"Selachii","11.62","7.246","6029"
"Carcharodon hastalis","11.62","7.246","6029"
"Heterodontus","11.62","7.246","6029"
"Squatina","11.62","7.246","6029"
"Isurus","11.62","7.246","6029"
"Galeocerdo","11.62","7.246","6029"
"Carcharodon hastalis","13.82","11.62","6029"
"Isurus","13.82","11.62","6029"
"Carcharocles megalodon","13.82","11.62","6029"
"Carcharhinus","13.82","11.62","6029"
"Myliobatis","13.82","11.62","6029"
"Cetorhinus","11.608","3.6","6029"
"Isurus","11.608","3.6","6029"
"Carcharodon hastalis","11.62","7.246","6029"
"Carcharodon hastalis","5.333","3.6","6029"
"Carcharodon hastalis","3.6","2.588","6029"
"Carcharodon","3.6","2.588","6029"
"Myliobatis","3.6","2.588","6029"
"Carcharodon sulcidens","10.3","4.9","6029"
"Notorhynchus","10.3","4.9","6029"
"Isurus","3.6","2.588","6029"
"Notorynchus","55.8","53","13610"
"Carcharodon auriculatus","55.8","53","13610"
"Striatolamia macrota","55.8","53","13610"
"Lamna obliqua","55.8","53","13610"
"Striatolamia macrota","56","47.8","13610"
"Striatolamia macrota","55.8","53","13610"
"Carcharodon carcharias","1.806","0.781","14149"
"Carcharias taurus","1.806","0.781","14149"
"Galeocerdo","1.806","0.781","14149"
"Isurus","1.806","0.781","14149"
"Notorhynchus","1.806","0.781","14149"
"Heptranchias perlo","1.806","0.781","14149"
"Carcharhinus","1.806","0.781","14149"
"Lamna","86.3","83.6","13936"
"Squalicorax","86.3","83.6","13936"
"Triakidae","83.5","66","14229"
"Squalicorax","99.6","93.5","14701"
"Carcharodon","13.6","10.3","3581"
"Carcharhinus leucas","13.6","10.3","3581"
"Galeocerdo","13.6","10.3","3581"
"Negaprion brevirostris","13.6","10.3","3581"
"Carcharias taurus","13.6","10.3","3581"
"Megascyliorhinus","3.6","3","14399"
"Carcharocles megalodon","3.6","3","14399"
"Carcharodon carcharias","3.6","3","14399"
"Galeocerdo","3.6","3","14399"
"Carcharias","70.6","66","1921"
"Myledaphus bipartitus","70.6","66","1921"
"Myledaphus bipartitus","70.6","66","1921"
"Carcharias","70.6","66","1921"
"Myledaphus bipartitus","70.6","66","1921"
"Cretorectolobus","83.5","70.6","3313"
"Myledaphus","83.5","70.6","3313"
"Myledaphus","70.6","66","3313"
"Carcharodon","11.608","5.333","14509"
"Isurus","11.608","5.333","14509"
"Carcharhinus","11.608","5.333","14509"
"Dalatias","11.608","5.333","14509"
"Carcharodon hastalis","3.6","2.588","14540"
"Odontaspis","3.6","2.588","14540"
"Odontaspis cuspidata","3.6","2.588","14540"
"Raja","3.6","2.588","14540"
"Squalicorax","83.6","72.1","14609"
"Squalus","11.62","7.246","14629"
"Squalus","11.62","7.246","14629"
"Lamna","11.62","7.246","14629"
"Odontaspis macrota","11.62","7.246","14629"
"Lamna","11.62","7.246","14629"
"Lamna","11.62","7.246","14629"
"Myliobatis","11.62","7.246","14629"
"Carcharodon hastalis","1.8","0.3","1960"
"Carcharodon carcharias","1.8","0.3","1960"
"Carcharhinus leucas","1.8","0.3","1960"
"Carcharhinus","1.8","0.3","1960"
"Hemipristis serra","1.8","0.3","1960"
"Galeocerdo","1.8","0.3","1960"
"Negaprion brevirostris","1.8","0.3","1960"
"Rhizoprionodon","1.8","0.3","1960"
"Ginglymostoma","1.8","0.3","1960"
"Carcharias taurus","1.8","0.3","1960"
"Pristis","1.8","0.3","1960"
"Myliobatis","1.8","0.3","1960"
"Myliobatis","0.3","0.012","2050"
"Carcharias","99.6","93.5","26995"
"Ginglymostoma serra","41.3","38","14727"
"Lamna","41.3","38","14727"
"Galeorhinus huberensis","41.3","38","14727"
"Galeocerdo alabamensis","41.3","38","14727"
"Prionodon gibbesi","41.3","38","14727"
"Lamna (Odontaspis) hopei","41.3","38","14727"
"Hemipristis wyattdurhami","41.3","38","14727"
"Isurus praecursor","41.3","38","14727"
"Pristis lathami","41.3","38","14727"
"Myliobatis","41.3","38","14727"
"Aetobatus","41.3","38","14727"
"Ginglymostoma serra","38","33.9","14727"
"Lamna","38","33.9","14727"
"Galeorhinus huberensis","38","33.9","14727"
"Galeocerdo alabamensis","38","33.9","14727"
"Prionodon gibbesi","38","33.9","14727"
"Lamna (Odontaspis) hopei","38","33.9","14727"
"Hemipristis wyattdurhami","38","33.9","14727"
"Isurus praecursor","38","33.9","14727"
"Pristis lathami","38","33.9","14727"
"Myliobatis","38","33.9","14727"
"Aetobatus","38","33.9","14727"
"Odontaspididae","130","122.46","14802"
"Eoptolamna eccentrolopha","130","122.46","28298"
"Pseudohypolophus","113","100.5","14853"
"Carcharodon","15.97","13.82","14893"
"Carcharocles","15.97","13.82","14893"
"Aetobatus arcuatus","15.97","13.82","12189"
"Aetobatis profundus","15.97","13.82","12189"
"Myliobatis gigas","15.97","13.82","12189"
"Myliobatis pachyodon","15.97","13.82","12189"
"Myliobatis vicomicanus","15.97","13.82","12189"
"Trygon dux","15.97","13.82","12189"
"Notidanus","15.97","13.82","12189"
"Notorynchus cepedianus","15.97","13.82","12189"
"Galeocerdo","15.97","13.82","12189"
"Galeocerdo latidens","15.97","13.82","12189"
"Galeocerdo aduncus","15.97","13.82","12189"
"Galeocerdo contortus","15.97","13.82","12189"
"Carcharias (Prionodon) egertoni","15.97","13.82","12189"
"Galeocerdo","15.97","13.82","12189"
"Sphyrna laevissima","15.97","13.82","12189"
"Sphyrna prisca","15.97","13.82","12189"
"Sphyrna","15.97","13.82","12189"
"Sphyrna magna","15.97","13.82","12189"
"Hemipristis serra","15.97","13.82","12189"
"Carcharodon angustidens","15.97","13.82","12189"
"Carcharocles megalodon","15.97","13.82","12189"
"Lamna obliqua","15.97","13.82","12189"
"Cretolamna appendiculata","15.97","13.82","12189"
"Lamna (Odontaspis) hopei","15.97","13.82","12189"
"Lamna denticulata","15.97","13.82","12189"
"Odontaspis macrota","15.97","13.82","12189"
"Odontaspis cuspidata","15.97","13.82","12189"
"Carcharodon","11.608","3.6","14942"
"Sphyrna","11.608","3.6","14942"
"Isurus","11.608","3.6","14942"
"Pristis","41.3","38","14946"
"Aetobatus","41.3","38","14946"
"Myliobatis","41.3","38","14946"
"Pristis","37.2","28.4","14946"
"Odontaspis ferox","23.03","2.588","14950"
"Carcharocles megalodon","23.03","2.588","14950"
"Isurus oxyrhinchus","23.03","2.588","14950"
"Isurus","23.03","2.588","14950"
"Parotodus benedeni","23.03","2.588","14950"
"Pristis","15.97","11.608","15013"
"Carcharias acutissima","13.82","11.62","15016"
"Carcharhinus","13.82","11.62","15016"
"Galeocerdo aduncus","13.82","11.62","15016"
"Heterodontus","13.82","11.62","15016"
"Squatina","13.82","11.62","15016"
"Carcharodon hastalis","13.82","11.62","15016"
"Carcharocles megalodon","13.82","11.62","15016"
"Hemipristis serra","13.82","11.62","15016"
"Squalus","13.82","11.62","15016"
"Chrysophris","13.82","11.62","15016"
"Carcharocles megalodon","15.97","13.82","15028"
"Carcharodon hastalis","15.97","13.82","15028"
"Isurus","23.03","5.333","15040"
"Hemipristis serra","23.03","5.333","15040"
"Galeocerdo","23.03","5.333","15040"
"Trygon sinhaleyus","23.03","5.333","15040"
"Myliobatis","23.03","5.333","15040"
"Aetobatus","23.03","5.333","15040"
"Chrysophris","23.03","5.333","15040"
"Myliobatis","23.03","11.608","15083"
"Carcharocles megalodon","23.03","11.608","15083"
"Odontaspis","23.03","11.608","15083"
"Prionodon","23.03","11.608","15083"
"Aprionodon","23.03","11.608","15083"
"Galeocerdo aduncus","23.03","11.608","15083"
"Sphyrna prisca","23.03","11.608","15083"
"Hemipristis serra","23.03","11.608","15083"
"Carcharodon auriculatus","38","33.9","15087"
"Odontaspis","5.333","3.6","15167"
"Odontaspis","93.9","86.3","15088"
"Isurus desori","15.97","11.608","15332"
"Isurus","15.97","11.608","15332"
"Carcharocles megalodon","15.97","11.608","15332"
"Carcharocles megalodon","7.246","5.333","15398"
"Carcharias taurus","7.246","5.333","15398"
"Myliobatis","7.246","5.333","15398"
"Myledaphus bipartitus","70.6","66","803"
"Myledaphus bipartitus","70.6","66","803"
"Myledaphus bipartitus","70.6","66","803"
"Myledaphus bipartitus","70.6","66","803"
"Myledaphus bipartitus","70.6","66","803"
"Myledaphus bipartitus","70.6","66","803"
"Myledaphus","70.6","66","803"
"Myledaphus bipartitus","70.6","66","803"
"Myledaphus bipartitus","70.6","66","803"
"Odontaspis cuspidata","28.1","23.03","15422"
"Carcharodon hastalis","28.1","23.03","15422"
"Carcharodon","28.1","23.03","15422"
"Carcharodon","28.1","23.03","15422"
"Myledaphus bipartitus","70.6","66","803"
"Myledaphus bipartitus","70.6","66","803"
"Myledaphus bipartitus","72.1","66","803"
"Myledaphus bipartitus","72.1","66","803"
"Myledaphus bipartitus","72.1","66","803"
"Myledaphus bipartitus","72.1","66","803"
"Odontaspis","15.97","13.82","15522"
"Carcharias","15.97","13.82","15522"
"Carcharhinus","15.97","13.82","15522"
"Isurus","15.97","13.82","15522"
"Galeocerdo","15.97","13.82","15522"
"Hemipristis","15.97","13.82","15522"
"Notorhynchus","15.97","13.82","15522"
"Squatina hassei","72.1","66","1580"
"Squalicorax","72.1","66","1580"
"Cretolamna","72.1","66","1580"
"Odontaspis","72.1","66","1580"
"Synodontaspis hardingi","72.1","66","1580"
"Odontaspis","83.5","70.6","15576"
"Synodontaspis holmdelensis","83.5","70.6","15576"
"Squalicorax kaupi","83.5","70.6","15576"
"Squalicorax pristodontus","83.5","70.6","35425"
"Squatina hassei","83.5","70.6","15576"
"Carcharodon carcharias","1.8","0.3","15601"
"Carcharias taurus","1.8","0.3","15601"
"Carcharhinus leucas","1.8","0.3","15601"
"Negaprion brevirostris","1.8","0.3","15601"
"Pristis","1.8","0.3","15601"
"Myliobatis","1.8","0.3","15601"
"Myliobatis","0.126","0.0117","15525"
"Carcharocles megalodon","10.3","4.9","16571"
"Hemipristis serra","10.3","4.9","16571"
"Carcharodon hastalis","10.3","4.9","16571"
"Galeocerdo","10.3","4.9","16571"
"Selachii","72.1","61.6","16596"
"Lamna","112.03","109","16649"
"Carcharodon","7.246","5.333","16729"
"Carcharodon hastalis","23.03","20.44","4383"
"Heterodontus","23.03","20.44","4383"
"Hexanchus","23.03","20.44","4383"
"Hexanchus","23.03","20.44","4383"
"Squatina","23.03","20.44","4383"
"Squalus","23.03","20.44","4383"
"Echinorhinus blakei","23.03","20.44","4383"
"Odontaspis ferox","23.03","20.44","4383"
"Isurus","23.03","20.44","4383"
"Isurus","23.03","20.44","4383"
"Isurus","23.03","20.44","4383"
"Carcharodon angustidens","23.03","20.44","4383"
"Cetorhinus","23.03","20.44","4383"
"Scyliorhinus","23.03","20.44","4383"
"Galeorhinus","23.03","20.44","4383"
"Negaprion","23.03","20.44","4383"
"Galeocerdo","23.03","20.44","4383"
"Carcharhinus","23.03","20.44","4383"
"Sphyrna","23.03","20.44","4383"
"Sphyrna","23.03","20.44","4383"
"Myliobatis","23.03","20.44","4383"
"Carcharocles megalodon","13.82","11.62","16797"
"Carcharhinus","13.82","11.62","16797"
"Myliobatis","13.82","11.62","16797"
"Isurus","11.62","7.246","16797"
"Carcharocles megalodon","11.62","7.246","16797"
"Carcharhinus egertoni","11.62","7.246","16797"
"Myliobatis","11.62","7.246","16797"
"Heterodontus","11.62","7.246","16797"
"Isurus","11.62","7.246","16797"
"Carcharocles megalodon","11.62","7.246","16797"
"Myliobatis","11.62","7.246","16797"
"Carcharocles megalodon","7.246","5.333","16797"
"Myliobatis","7.246","5.333","16797"
"Carcharocles megalodon","7.246","5.333","16797"
"Carcharhinus egertoni","7.246","5.333","16797"
"Carcharhinus priscus","7.246","5.333","16797"
"Hexanchus","7.246","5.333","16797"
"Myliobatis","7.246","5.333","16797"
"Carcharocles megalodon","13.82","11.62","16919"
"Galeus","5.333","2.588","16960"
"Galeus","5.333","2.588","16960"
"Onchopristis numidus","113","100.5","16999"
"Myledaphus","70.6","66","17034"
"Onchopristis numidus","105.3","99.6","17062"
"Galeocerdo aduncus","23.03","20.44","17090"
"Notidanus primigenius","23.03","20.44","17090"
"Odontaspis contortidens","23.03","20.44","17090"
"Carcharodon hastalis","23.03","20.44","17090"
"Myliobatis","23.03","20.44","17090"
"Chrysophris","23.03","20.44","17090"
"Hexanchidae","105.3","93.9","16510"
"Cretolamna","105.3","93.9","16510"
"Cretoxyrhina","105.3","93.9","16510"
"Paraisurus","105.3","93.9","16510"
"Myledaphus","93.5","89.3","16510"
"Cretolamna","83.5","70.6","17121"
"Onchopristis numidus","113","93.9","17122"
"Squatina occidentalis","20.44","15.97","17219"
"Trygon dux","15.97","13.82","17219"
"Myliobatis gigas","15.97","13.82","17219"
"Myliobatis pachyodon","15.97","13.82","17219"
"Myliobatis frangens","15.97","13.82","17219"
"Notidanus primigenius","15.97","13.82","17219"
"Odontaspis macrota","20.44","15.97","17219"
"Carcharodon hastalis","20.44","15.97","17219"
"Carcharocles megalodon","20.44","15.97","17219"
"Carcharias collata","20.44","15.97","17219"
"Onchopristis","99.6","93.5","16599"
"Kirkella","478.6","466","13544"
"Igdabatis","72.1","66","17376"
"Rhinoptera","72.1","66","17376"
"Squalus occidentalis","11.62","7.246","17394"
"Pseudocetorhinus","208.5","201.3","17409"
"Pseudocetorhinus","208.5","201.3","17409"
"Squalicorax","83.5","70.6","17499"
"Carcharodon","5.333","3.6","17558"
"Squaliodalatias weltoni","47.8","41.3","17589"
"Squaliodalatias weltoni","47.8","41.3","17589"
"Lamniformes","122.46","112.03","17621"
"Heterodontus rugosus","83.5","70.6","17575"
"Squalicorax kaupi","83.5","70.6","17575"
"Squalicorax pristodontus","83.5","70.6","17575"
"Serratolamna","83.5","70.6","17575"
"Protolamna","83.5","70.6","17575"
"Paranomotodon","83.5","70.6","17575"
"Palaeogaleus","83.5","70.6","17575"
"Squatina hassei","83.5","70.6","17575"
"Heterodontus rugosus","83.5","70.6","17575"
"Plicatoscyllium","83.5","70.6","17575"
"Squalicorax kaupi","83.5","70.6","17575"
"Squalicorax pristodontus","83.5","70.6","17575"
"Pseudocorax laevis","83.5","70.6","17575"
"Carcharias","83.5","70.6","17575"
"Carcharias","83.5","70.6","17575"
"Cretolamna appendiculata","83.5","70.6","17575"
"Cretolamna","83.5","70.6","17575"
"Protolamna","83.5","70.6","17575"
"Scyliorhinus","83.5","70.6","17575"
"Galeorhinus","83.5","70.6","17575"
"Squatirhina","83.5","70.6","17575"
"Paranomotodon","83.5","70.6","17575"
"Squatirhina lonzeensis","83.5","70.6","17575"
"Squatirhina lonzeensis","83.5","70.6","17575"
"Squatina hassei","83.5","70.6","17575"
"Heterodontus rugosus","83.5","70.6","17575"
"Plicatoscyllium","83.5","70.6","17575"
"Squalicorax kaupi","83.5","70.6","17575"
"Pseudocorax laevis","83.5","70.6","17575"
"Carcharias","83.5","70.6","17575"
"Carcharias","83.5","70.6","17575"
"Cretolamna appendiculata","83.5","70.6","17575"
"Cretolamna","83.5","70.6","17575"
"Protolamna","83.5","70.6","17575"
"Paranomotodon","83.5","70.6","17575"
"Scyliorhinus","83.5","70.6","17575"
"Galeorhinus","83.5","70.6","17575"
"Squatirhina lonzeensis","83.5","70.6","17575"
"Hexanchus","70.6","66","17766"
"Squalus","70.6","66","17766"
"Heterodontus","70.6","66","17766"
"Cantioscyllium","70.6","66","17766"
"Ginglymostoma","70.6","66","17766"
"Nebrius","70.6","66","17766"
"Plicatoscyllium","70.6","66","17766"
"Plicatoscyllium","70.6","66","17766"
"Cretorectolobus olsoni","70.6","66","17766"
"Cretolamna","70.6","66","17766"
"Serratolamna","70.6","66","17766"
"Pseudocorax","70.6","66","17766"
"Squalicorax kaupi","70.6","66","17766"
"Carcharias","70.6","66","17766"
"Squalicorax pristodontus","70.6","66","17766"
"Carcharias","70.6","66","17766"
"Carcharias","70.6","66","17766"
"Odontaspis","70.6","66","17766"
"Galeorhinus","70.6","66","17766"
"Palaeogaleus","70.6","66","17766"
"Squatigaleus","70.6","66","17766"
"Scyliorhinus","70.6","66","17766"
"Raja","70.6","66","17766"
"Sclerorhynchus","70.6","66","17766"
"Squatina hassei","85.8","83.5","17807"
"Chiloscyllium","85.8","83.5","17807"
"Columbusia","85.8","83.5","17807"
"Microdontaspis","85.8","83.5","17807"
"Cretolamna appendiculata","85.8","83.5","17807"
"Cretodus borodini","85.8","83.5","17807"
"Squalicorax falcatus","85.8","83.5","17807"
"Pseudohypolophus","85.8","83.5","17807"
"Squatina hassei","70.6","66","17824"
"Heterodontus","70.6","66","17824"
"Chiloscyllium","70.6","66","17824"
"Hemiscyllium","70.6","66","17824"
"Brachaelurus","70.6","66","17824"
"Ginglymostoma","70.6","66","17824"
"Pseudodontaspis","70.6","66","17824"
"Cretolamna appendiculata","70.6","66","17824"
"Serratolamna","70.6","66","17824"
"Squalicorax kaupi","70.6","66","17824"
"Sclerorhynchus","70.6","66","17824"
"Squalicorax","99.6","93.5","17827"
"Carcharias","99.6","93.5","17827"
"Cretodus semiplicatus","99.6","93.5","17827"
"Cenocarcharias","99.6","93.5","17827"
"Cretodus","99.6","93.5","17827"
"Cretolamna appendiculata","99.6","93.5","17827"
"Protolamna","99.6","93.5","17827"
"Onchopristis dunklei","99.6","93.5","17827"
"Squatirhina","83.5","70.6","17858"
"Squatirhina americana","83.5","70.6","17858"
"Myledaphus","83.5","70.6","17858"
"Hemiscyllium","83.5","70.6","17990"
"Ginglymostoma globidens","83.5","70.6","17990"
"Carcharias","83.5","70.6","17990"
"Cretolamna appendiculata","83.5","70.6","17990"
"Pseudocorax","83.5","70.6","17990"
"Squalicorax kaupi","83.5","70.6","17990"
"Sclerorhynchus","83.5","70.6","17990"
"Carcharocles","48.6","33.9","18016"
"Isurus praecursor","48.6","33.9","18016"
"Cretolamna","48.6","33.9","18016"
"Abdounia","48.6","33.9","18016"
"Carcharhinus","48.6","33.9","18016"
"Carcharhinus","48.6","33.9","18016"
"Misrichthys","48.6","33.9","18016"
"Physogaleus","48.6","33.9","18016"
"Rhizoprionodon","48.6","33.9","18016"
"Hemipristis","48.6","33.9","18016"
"Myliobatis","48.6","33.9","18016"
"Myliobatis","48.6","33.9","18016"
"Carcharocles","37.2","33.9","18016"
"Isurus praecursor","37.2","33.9","18016"
"Cretolamna","37.2","33.9","18016"
"Abdounia","37.2","33.9","18016"
"Carcharhinus","37.2","33.9","18016"
"Galeocerdo latidens","37.2","33.9","18016"
"Galeocerdo","37.2","33.9","18016"
"Misrichthys","37.2","33.9","18016"
"Physogaleus","37.2","33.9","18016"
"Rhizoprionodon","37.2","33.9","18016"
"Hemipristis","37.2","33.9","18016"
"Anoxypristis","37.2","33.9","18016"
"Pristis lathami","37.2","33.9","18016"
"Pristis fajumensis","37.2","33.9","18016"
"Myliobatis","37.2","33.9","18016"
"Myliobatis","37.2","33.9","18016"
"Aetobatis irregularis","37.2","33.9","18016"
"Aetobatus","37.2","33.9","18016"
"Propristis schweinfurthi","48.6","33.9","18016"
"Myledaphus","83.5","70.6","18036"
"Eostegostoma","85.8","83.5","18052"
"Cantioscyllium","85.8","83.5","18052"
"Cretolamna appendiculata","85.8","83.5","18052"
"Cretoxyrhina mantelli","85.8","83.5","18052"
"Squalicorax kaupi","85.8","83.5","18052"
"Pseudohypolophus","85.8","83.5","18052"
"Sclerorhynchus","85.8","83.5","18052"
"Squalus","48.6","37.2","18064"
"Isistius","48.6","37.2","18064"
"Squatina prima","48.6","37.2","18064"
"Heterodontus","48.6","37.2","18064"
"Palaeorhincodon","48.6","37.2","18064"
"Odontaspis winkleri","48.6","37.2","18064"
"Striatolamia macrota","48.6","37.2","18064"
"Carcharias","48.6","37.2","18064"
"Isurus praecursor","48.6","37.2","18064"
"Notorhynchus","48.6","37.2","18064"
"Cretolamna","48.6","37.2","18064"
"Carcharocles","48.6","37.2","18064"
"Scyliorhinus","48.6","37.2","18064"
"Galeorhinus","48.6","37.2","18064"
"Abdounia","48.6","37.2","18064"
"Abdounia","48.6","37.2","18064"
"Abdounia","48.6","37.2","18064"
"Galeocerdo latidens","48.6","37.2","18064"
"Physogaleus","48.6","37.2","18064"
"Rhizoprionodon","48.6","37.2","18064"
"Pristis","48.6","37.2","18064"
"Anoxypristis","48.6","37.2","18064"
"Aetobatis irregularis","48.6","37.2","18064"
"Aktaua","48.6","37.2","18064"
"Myliobatis","48.6","37.2","18064"
"Rhinoptera","48.6","37.2","18064"
"Archaeomanta melenhorsti","48.6","37.2","18064"
"Burnhamia daviesi","48.6","37.2","18064"
"Selachii","132.9","129.4","18071"
"Hexanchus","66","61.7","18111"
"Hexanchus","66","61.7","18111"
"Weltonia","66","61.7","18111"
"Squalus minor","66","61.7","18111"
"Carcharias","66","61.7","18111"
"Cretolamna appendiculata","66","61.7","18111"
"Scyliorhinus","66","61.7","18111"
"Palaeogaleus vincenti","66","61.7","18111"
"Ginglymostoma subafricanum","58.7","55.8","18130"
"Nebrius","58.7","55.8","18130"
"Odontaspis","58.7","55.8","18130"
"Odontaspis","58.7","55.8","18130"
"Odontaspis","58.7","55.8","18130"
"Odontaspis","58.7","55.8","18130"
"Odontaspis winkleri","58.7","55.8","18130"
"Odontaspis","58.7","55.8","18130"
"Pseudodontaspis lauderdalensis","58.7","55.8","18130"
"Pseudodontaspis","58.7","55.8","18130"
"Striatolamia macrota","58.7","55.8","18130"
"Carcharias","58.7","55.8","18130"
"Carcharias","58.7","55.8","18130"
"Carcharias","58.7","55.8","18130"
"Carcharias","58.7","55.8","18130"
"Cretolamna","58.7","55.8","18130"
"Cretolamna","58.7","55.8","18130"
"Galeorhinus affinis","58.7","55.8","18130"
"Galeorhinus","58.7","55.8","18130"
"Galeorhinus","58.7","55.8","18130"
"Galeorhinus","58.7","55.8","18130"
"Mustelus","58.7","55.8","18130"
"Abdounia","58.7","55.8","18130"
"Abdounia","58.7","55.8","18130"
"Physogaleus","58.7","55.8","18130"
"Physogaleus","58.7","55.8","18130"
"Physogaleus","58.7","55.8","18130"
"Pristis","58.7","55.8","18130"
"Eotorpedo jaekeli","58.7","55.8","18130"
"Trygon jaekeli","58.7","55.8","18130"
"Myliobatis dixoni","58.7","55.8","18130"
"Myliobatis","58.7","55.8","18130"
"Rhinoptera","58.7","55.8","18130"
"Notorynchus","13.82","11.62","18094"
"Echinorhinus blakei","13.82","11.62","18094"
"Pteromylaeus","13.82","11.62","18094"
"Aetobatus","13.82","11.62","18094"
"Rhinoptera","13.82","11.62","18094"
"Plinthicus stenodon","13.82","11.62","18094"
"Mobula","13.82","11.62","18094"
"Squatina","13.82","11.62","18094"
"Megascyliorhinus miocaenicus","13.82","11.62","18094"
"Ginglymostoma","13.82","11.62","18094"
"Rhincodon","13.82","11.62","18094"
"Odontaspis cuspidata","13.82","11.62","18094"
"Carcharias","13.82","11.62","18094"
"Odontaspis ferox","13.82","11.62","18094"
"Odontaspis acutissima","13.82","11.62","18094"
"Megachasma","13.82","11.62","18094"
"Cetorhinus","13.82","11.62","18094"
"Isurus oxyrhinchus","13.82","11.62","18094"
"Carcharodon hastalis","13.82","11.62","18094"
"Carcharodon subauriculatus","13.82","11.62","18094"
"Carcharocles megalodon","13.82","11.62","18094"
"Scyliorhinus","13.82","11.62","18094"
"Galeorhinus affinis","13.82","11.62","18094"
"Hypogaleus","13.82","11.62","18094"
"Notorynchus","5.333","3.6","18094"
"Hexanchus","5.333","3.6","18094"
"Echinorhinus blakei","5.333","3.6","18094"
"Squalus","5.333","3.6","18094"
"Isistius","5.333","3.6","18094"
"Pristis","5.333","3.6","18094"
"Pristis pectinatus","5.333","3.6","18094"
"Raja","5.333","3.6","18094"
"Aetobatus","5.333","3.6","18094"
"Mobula","5.333","3.6","18094"
"Manta","5.333","3.6","18094"
"Squatina","5.333","3.6","18094"
"Carcharias taurus","5.333","3.6","18094"
"Odontaspis cuspidata","5.333","3.6","18094"
"Megachasma","5.333","3.6","18094"
"Parotodus benedenii","5.333","3.6","18094"
"Isurus oxyrhinchus","5.333","3.6","18094"
"Carcharodon hastalis","5.333","3.6","18094"
