Cooperella,Cooperella selluliformis,305.35,305.35
Eosqualiolus,Eosqualiolus skrovinai,18.205,18.205
Cantioscyllium,Cantioscyllium decipiens,91.4,96.55
Carcharodon,Carcharodon hubbelli,6.2895,6.2895
Squatirhina,Squatirhina thiesi,99.4,99.4
Heterodontus,Heterodontus duffini,172.2,178.8
Paracestracion,Paracestracion sarstedensis,172.2,172.2
Lamna,Lamna vincenti,35.55,61.0
Raja,Raja expansa,97.2,97.2
Archaeomanta,Archaeomanta priemi,51.9,51.9
Odontaspis,Odontaspis macrota,7.6,105.5
Squalicorax,Squalicorax pristodontus,66.15,105.5
Carcharhinus,Carcharhinus ackermani,19.5,19.5
Heterodontus,Heterodontus semirugosus,150.35,150.35
Physodon,Physodon secundus,35.55,44.55
Striatolamia,Striatolamia macrota,11.95,57.25
Carcharodon,Carcharodon escheri,8.4705,12.72
Carcharodon,Carcharodon rondeleti,8.4705,8.4705
Squalus,Squalus occidentalis,9.433,9.433
Squalus,Squalus latidens,83.25,84.95
Plicatolamna,Plicatolamna arcuata,68.3,110.515
Sphyrna,Sphyrna laevissima,12.72,21.735
Hemiscyllium,Hemiscyllium bruxelliensis,39.65,44.55
Heterodontus,Heterodontus pineti,35.95,35.95
Squalicorax,Squalicorax curvatus,96.55,96.55
Negaprion,Negaprion eurybathrodon,3.9605,44.95
Echinorhinus,Echinorhinus blakei,4.4665,21.735
Isistius,Isistius triangulus,3.9605,19.5
Pristis,Pristis aquitanicus,13.789,18.205
Squatina,Squatina decipiens,99.4,99.4
Eotorpedo,Eotorpedo hilgendorfi,44.55,61.0
Cretoxyrhina,Cretoxyrhina mantelli,69.05,96.55
Myliobatis,Myliobatis pachyodon,14.895,14.895
Paraetmopterus,Paraetmopterus horvathi,18.205,18.205
Cyclobatis,Cyclobatis major,97.2,97.2
Pseudonotidanus,Pseudonotidanus politus,182.5,182.5
Carcharhinus,Carcharhinus priscus,3.9605,19.5
Raja,Raja gentili,10.533,10.533
Galeus,Galeus robustus,35.95,35.95
Heterodontus,Heterodontus woodwardi,35.95,44.55
Peyeria,Peyeria libyca,96.55,96.55
Aetobatus,Aetobatus narinari,0.06885,12.72
Prionodon,Prionodon carolinensis,12.809,12.809
Hemipristis,Hemipristis lavigniensis,204.9,204.9
Ginglymostoma,Ginglymostoma angolense,44.55,44.55
Carcharodon,Carcharodon carcharias,0.06885,19.5
