"Hybodus","genus","Early Cenomanian"
"Myledaphus","genus","Middle Turonian"
"Hybodus antingensis","species","Cretaceous"
"Elasmobranchii","subclass","Early Maastrichtian"
"Hybodontidae","family","Changhsingian"
"Hybodontidae","family","Changhsingian"
"Hybodus","genus","Aegean"
"Acrodus","genus","Carnian"
"Asteracanthus","genus","Hettangian"
"Ctenacanthidae","family","Changhsingian"
"Hybodontidae","family","Changhsingian"
"Meishanselache liui","species","Changhsingian"
"Neoselachii","unranked clade","Changhsingian"
"Polyacrodus jiangxiensis","species","Changhsingian"
"Lissodus xiushuiensis","species","Changhsingian"
"Sinacrodus donglingensis","species","Changhsingian"
"Sinacrodus donglingensis","species","Changhsingian"
"Bransonella","genus","Tournaisian"
"Hybodontidae","family","Visean"
"Stethacanthus gansuensis","species","Serpukhovian"
"Stethacanthus altonensis","species","Serpukhovian"
"Denaea","genus","Serpukhovian"
"Hybodus zuodengensis","species","Spathian"
"Hybodus yohi","species","Spathian"
"Polyacrodus tiandongensis","species","Spathian"
"Paleospinacidae","family","Dienerian"
"Omanoselache contrarius","species","Ladinian"
"Minuticorona","genus","Ladinian"
"Omanoselache contrarius","species","Tuvalian"
"Omanoselache contrarius","species","Pelsonian"
"Parvodus","genus","Pelsonian"
"Neoselachii","unranked clade","Carnian"
"Minuticorona","genus","Carnian"
"Arctacanthus exiguus","species","Carnian"
"Arctacanthus","genus","Carnian"
"Arctacanthus","genus","Carnian"
"Arctacanthus","genus","Carnian"
"Squalicorax falcatus","species","Cenomanian"
"Cyclobatis oligodactylus","species","Cenomanian"
"Carcharocles megalodon","species","Chattian"
"Odontaspis","genus","Chattian"
"Serratocorona halberdiforme","species","Julian"
"Fragilicorona paralabritricuspis","species","Julian"
"Ornathiliabrilance","genus","Julian"
"Fragilicorona paralabritricuspis","species","Julian"
"Glabrisubcorona","genus","Julian"
"Fragilicorona paralabritricuspis","species","Julian"
"Carinasubcorona bamaolinense","species","Julian"
"Hybodontidae","family","Julian"
"Parvicorona dacrysulca","species","Julian"
"Annulicorona pyramidalis","species","Julian"
"Sacrisubcorona circabasis","species","Julian"
"Glabrisubcorona arduidevexa","species","Julian"
"Lobaticorona floriditurris","species","Julian"
"Parvicorona dacrysulca","species","Julian"
"Annulicorona pyramidalis","species","Julian"
"Parvicorona dacrysulca","species","Julian"
"Labrilancea glabrisubcuspis","species","Julian"
"Gansuselache","genus","Wuchiapingian"
"Acrodus","genus","Roadian"
"Hexanchidae","family","Wordian"
"Polyacrodus minimus","species","Olenekian"
"Hybodontidae","family","Ladinian"
"Asteracanthus somaensis","species","Oxfordian"
"Hybodus","genus","Callovian"
"Hybodontidae","family","Callovian"
"Acrodus","genus","Wuchiapingian"
"Polyacrodus","genus","Wuchiapingian"
"Asteracanthus","genus","Wuchiapingian"
"Euselachii","infraclass","Wuchiapingian"
"Acrodus","genus","Changhsingian"
"Polyacrodus","genus","Changhsingian"
"Hybodontidae","family","Middle Jurassic"
"Hybodus","genus","Berriasian"
"Lonchidion khoratensis","species","Berriasian"
"Isanodus paladeji","species","Berriasian"
"Parvodus","genus","Berriasian"
"Heteroptychodus steinmanni","species","Berriasian"
"Glikmanius myachkovensis","species","Sakmarian"
"Glikmanius myachkovensis","species","Wordian"
"Glikmanius culmenis","species","Wordian"
"Omanoselache angiolinii","species","Wordian"
"Gunnellodus bellistriatus","species","Wordian"
"Euselachii","infraclass","Wordian"
"Omanoselache hendersoni","species","Wordian"
"Glikmanius myachkovensis","species","Wordian"
"Glikmanius culmenis","species","Wordian"
"Omanoselache hendersoni","species","Wordian"
"Omanoselache angiolinii","species","Wordian"
"Teresodus amplexus","species","Wordian"
"Gunnellodus bellistriatus","species","Wordian"
"Khuffia lenis","species","Wordian"
"Khuffia prolixa","species","Wordian"
"Cooleyella fordi","species","Wordian"
"Neoselachii","unranked clade","Wordian"
"Glikmanius myachkovensis","species","Wordian"
"Glikmanius culmenis","species","Wordian"
"Gunnellodus bellistriatus","species","Wordian"
"Glikmanius myachkovensis","species","Wordian"
"Glikmanius myachkovensis","species","Wordian"
"Omanoselache hendersoni","species","Wordian"
"Teresodus amplexus","species","Wordian"
"Gunnellodus bellistriatus","species","Wordian"
"Glikmanius myachkovensis","species","Wordian"
"Glikmanius culmenis","species","Wordian"
"Omanoselache hendersoni","species","Wordian"
"Omanoselache angiolinii","species","Wordian"
"Omanoselache","genus","Wordian"
"Reesodus underwoodi","species","Wordian"
"Teresodus amplexus","species","Wordian"
"Gunnellodus bellistriatus","species","Wordian"
"Khuffia lenis","species","Wordian"
"Khuffia prolixa","species","Wordian"
"Nemacanthus","genus","Wordian"
"Amelacanthus sulcatus","species","Wordian"
"Glikmanius myachkovensis","species","Wordian"
"Glikmanius culmenis","species","Wordian"
"Omanoselache hendersoni","species","Wordian"
"Omanoselache angiolinii","species","Wordian"
"Omanoselache","genus","Wordian"
"Reesodus underwoodi","species","Wordian"
"Teresodus amplexus","species","Wordian"
"Gunnellodus bellistriatus","species","Wordian"
"Khuffia lenis","species","Wordian"
"Khuffia prolixa","species","Wordian"
"Euselachii","infraclass","Wordian"
"Glikmanius myachkovensis","species","Wordian"
"Omanoselache hendersoni","species","Wordian"
"Omanoselache","genus","Wordian"
"Reesodus underwoodi","species","Wordian"
"Teresodus amplexus","species","Wordian"
"Gunnellodus bellistriatus","species","Wordian"
"Khuffia lenis","species","Wordian"
"Khuffia prolixa","species","Wordian"
"Omanoselache hendersoni","species","Wordian"
"Teresodus amplexus","species","Wordian"
"Glikmanius myachkovensis","species","Wordian"
"Glikmanius culmenis","species","Wordian"
"Omanoselache hendersoni","species","Wordian"
"Omanoselache angiolinii","species","Wordian"
"Omanoselache","genus","Wordian"
"Teresodus amplexus","species","Wordian"
"Gunnellodus bellistriatus","species","Wordian"
"Khuffia lenis","species","Wordian"
"Euselachii","infraclass","Wordian"
"Amelacanthus sulcatus","species","Wordian"
"Glikmanius myachkovensis","species","Wordian"
"Glikmanius culmenis","species","Wordian"
"Omanoselache hendersoni","species","Wordian"
"Omanoselache angiolinii","species","Wordian"
"Omanoselache","genus","Wordian"
"Reesodus underwoodi","species","Wordian"
"Teresodus amplexus","species","Wordian"
"Gunnellodus bellistriatus","species","Wordian"
"Khuffia lenis","species","Wordian"
"Khuffia prolixa","species","Wordian"
"Glikmanius myachkovensis","species","Wordian"
"Glikmanius culmenis","species","Wordian"
"Omanoselache hendersoni","species","Wordian"
"Omanoselache angiolinii","species","Wordian"
"Omanoselache","genus","Wordian"
"Teresodus amplexus","species","Wordian"
"Hybodontiformes","order","Wordian"
"Gunnellodus bellistriatus","species","Wordian"
"Khuffia lenis","species","Wordian"
"Euselachii","infraclass","Wordian"
"Amelacanthus sulcatus","species","Wordian"
"Glikmanius myachkovensis","species","Wordian"
"Glikmanius culmenis","species","Wordian"
"Omanoselache angiolinii","species","Wordian"
"Teresodus amplexus","species","Wordian"
"Gunnellodus bellistriatus","species","Wordian"
"Euselachii","infraclass","Wordian"
"Cooleyella fordi","species","Wordian"
"Amelacanthus sulcatus","species","Wordian"
"Glikmanius myachkovensis","species","Wordian"
"Glikmanius culmenis","species","Wordian"
"Omanoselache angiolinii","species","Wordian"
"Gunnellodus bellistriatus","species","Wordian"
"Glikmanius myachkovensis","species","Wordian"
"Omanoselache angiolinii","species","Wordian"
"Glikmanius myachkovensis","species","Wordian"
"Omanoselache angiolinii","species","Wordian"
"Glikmanius myachkovensis","species","Wordian"
"Teresodus amplexus","species","Wordian"
"Gunnellodus bellistriatus","species","Wordian"
"Glikmanius myachkovensis","species","Wordian"
"Gunnellodus bellistriatus","species","Wordian"
"Glikmanius myachkovensis","species","Wordian"
"Omanoselache hendersoni","species","Wordian"
"Gunnellodus bellistriatus","species","Wordian"
"Gunnellodus bellistriatus","species","Wordian"
"Glikmanius myachkovensis","species","Wordian"
"Omanoselache hendersoni","species","Wordian"
"Reesodus underwoodi","species","Wordian"
"Teresodus amplexus","species","Wordian"
"Gunnellodus bellistriatus","species","Wordian"
"Khuffia lenis","species","Wordian"
"Khuffia prolixa","species","Wordian"
"Reesodus underwoodi","species","Wordian"
"Myliobatis dixoni","species","Paleocene"
"Eotorpedo hilgendorfi","species","Paleocene"
"Myliobatis dixoni","species","Paleocene"
"Myliobatis dixoni","species","Paleocene"
"Myliobatis dixoni","species","Paleocene"
"Myliobatis dixoni","species","Paleocene"
"Myliobatis dixoni","species","Paleocene"
"Odontaspis","genus","Paleocene"
"Ginglymostoma","genus","Paleocene"
"Eotorpedo hilgendorfi","species","Paleocene"
"Myliobatis dixoni","species","Paleocene"
"Odontaspis","genus","Paleocene"
"Ginglymostoma","genus","Paleocene"
"Ginglymostoma","genus","Paleocene"
"Eotorpedo hilgendorfi","species","Paleocene"
"Myliobatis dixoni","species","Paleocene"
"Myliobatis dixoni","species","Paleocene"
"Myliobatis dixoni","species","Paleocene"
"Thaiodus ruchae","species","Aptian"
"Hybodus","genus","Aptian"
"Heteroptychodus steinmanni","species","Aptian"
"Acrorhizodus khoratensis","species","Aptian"
"Hybodus aequitridentatus","species","Aptian"
"Heteroptychodus steinmanni","species","Aptian"
"Acrodus flemingianus","species","Early Triassic"
"Acrodus","genus","Early Triassic"
"Acrodus jaeckeli","species","Smithian"
"Dasyatis","genus","Maastrichtian"
"Arctacanthus exiguus","species","Anisian"
"Hybodus","genus","Anisian"
"Acrodus spitzbergensis","species","Anisian"
"Polyacrodus","genus","Anisian"
"Euselachii","infraclass","Anisian"
"Acrodus spitzbergensis","species","Anisian"
"Hybodus","genus","Anisian"
"Polyacrodus","genus","Anisian"
"Euselachii","infraclass","Anisian"
"Arctacanthus exiguus","species","Anisian"
"Euselachii","infraclass","Anisian"
"Acrodus spitzbergensis","species","Anisian"
"Euselachii","infraclass","Anisian"
"Acrodus spitzbergensis","species","Anisian"
"Synechodus","genus","Anisian"
"Synechodus triangulus","species","Anisian"
"Synechodus","genus","Anisian"
"Euselachii","infraclass","Anisian"
"Acrodus spitzbergensis","species","Anisian"
"Hybodus","genus","Anisian"
"Polyacrodus","genus","Anisian"
"Synechodus","genus","Anisian"
"Euselachii","infraclass","Anisian"
"Arctacanthus exiguus","species","Anisian"
"Euselachii","infraclass","Anisian"
"Polyacrodus","genus","Anisian"
"Synechodus triangulus","species","Anisian"
"Synechodus","genus","Anisian"
"Synechodus","genus","Anisian"
"Synechodus","genus","Anisian"
"Synechodus triangulus","species","Anisian"
"Synechodus","genus","Anisian"
"Synechodus triangulus","species","Anisian"
"Synechodus","genus","Anisian"
"Synechodus","genus","Spathian"
"Synechodus","genus","Spathian"
"Synechodus","genus","Spathian"
"Synechodus","genus","Spathian"
"Synechodus","genus","Spathian"
"Synechodus","genus","Spathian"
"Synechodus","genus","Spathian"
"Synechodus","genus","Spathian"
"Synechodus","genus","Spathian"
"Synechodus","genus","Spathian"
"Synechodus","genus","Spathian"
"Synechodus","genus","Spathian"
"Synechodus","genus","Spathian"
"Synechodus","genus","Spathian"
"Synechodus","genus","Spathian"
"Acrodus spitzbergensis","species","Smithian"
"Euselachii","infraclass","Carnian"
"Polyacrodus minimus","species","Induan"
"Hybodontidae","family","Ladinian"
"Hybodontidae","family","Alaunian"
"Hybodus huangnidanensis","species","Middle Jurassic"
"Lissodus","genus","Spathian"
"Hybodus","genus","Spathian"
"Hybodus plicatilis","species","Ladinian"
"Hybodus","genus","Ladinian"
"Acrodus","genus","Ladinian"
"Lissodus","genus","Ladinian"
"Hybodus","genus","Ladinian"
"Xiphodolamia serrata","species","Priabonian"
"Carcharocles megalodon","species","Late Pliocene"
"Igdabatis sigmodon","species","Maastrichtian"
"Dasyatis","genus","Maastrichtian"
"Rhombodus laevis","species","Maastrichtian"
"Igdabatis sigmodon","species","Maastrichtian"
"Polyacrodus","genus","Ladinian"
"Hybodus plicatilis","species","Anisian"
"Carcharhinus","genus","Late Oligocene"
"Carcharhinus","genus","Late Oligocene"
"Rhizoprionodon","genus","Late Oligocene"
"Cretolamna","genus","Late Oligocene"
"Nebrius","genus","Late Oligocene"
"Myliobatis","genus","Late Oligocene"
"Carcharhinus balochenisis","species","Rupelian"
"Carcharhinus perseus","species","Rupelian"
"Carcharhinus","genus","Rupelian"
"Negaprion","genus","Rupelian"
"Rhizoprionodon","genus","Rupelian"
"Hemipristis serra","species","Rupelian"
"Odontaspididae","family","Rupelian"
"Orectolobiformes","order","Rupelian"
"Nebrius","genus","Rupelian"
"Pristis lathami","species","Rupelian"
"Rhynchobatus pristinus","species","Rupelian"
"Dasyatis","genus","Rupelian"
"Myliobatis","genus","Rupelian"
"Carcharhinus","genus","Rupelian"
"Carcharhinus perseus","species","Rupelian"
"Carcharhinus","genus","Rupelian"
"Hemipristis serra","species","Rupelian"
"Myliobatis","genus","Rupelian"
"Carcharhinus","genus","Late Oligocene"
"Carcharhinus perseus","species","Late Oligocene"
"Carcharhinus","genus","Late Oligocene"
"Myliobatis","genus","Late Oligocene"
"Carcharhinus perseus","species","Early Oligocene"
"Carcharhinus","genus","Early Oligocene"
"Rhizoprionodon","genus","Early Oligocene"
"Sphyrna","genus","Early Oligocene"
"Pristis lathami","species","Early Oligocene"
"Rhinobatos","genus","Early Oligocene"
"Rhynchobatus pristinus","species","Early Oligocene"
"Dasyatis","genus","Early Oligocene"
"Aetobatus","genus","Early Oligocene"
"Myliobatis","genus","Early Oligocene"
"Carcharhinus perseus","species","Oligocene"
"Acrodus","genus","Middle Triassic"
"Acrodus","genus","Middle Triassic"
"Acrodus lateralis","species","Middle Triassic"
"Acrodus","genus","Middle Triassic"
"Acrodus","genus","Early Triassic"
"Acrodus","genus","Middle Triassic"
"Acrodus","genus","Middle Triassic"
"Acrodus lateralis","species","Middle Triassic"
"Hybodontidae","family","Middle Triassic"
"Hybodontidae","family","Aptian"
"Carcharhinus egertoni","species","Early Miocene"
"Carcharhinus","genus","Early Miocene"
"Hemipristis serra","species","Early Miocene"
"Rhinoptera","genus","Early Miocene"
"Hypolophodon sylvestris","species","Early Miocene"
"Carcharocles megalodon","species","Early Miocene"
"Carcharodon hastalis","species","Early Miocene"
"Changxingselache wangi","species","Changhsingian"
"Changxingselache wangi","species","Changhsingian"
"Hybodontoidea","superfamily","Changhsingian"
"Hybodontoidea","superfamily","Changhsingian"
"Hybodontidae","family","Changhsingian"
"Sinacrodus donglingensis","species","Changhsingian"
"Lissodus xiushuiensis","species","Changhsingian"
"Neoselachii","unranked clade","Changhsingian"
"Neoselachii","unranked clade","Changhsingian"
"Notidanodon lanceolatus","species","Late Cretaceous"
"Sphenodus","genus","Late Cretaceous"
"Scapanorhynchus","genus","Late Cretaceous"
"Squalus latidens","species","Late Cretaceous"
"Sclerorhynchus","genus","Late Cretaceous"
"Squalidae","family","Late Cretaceous"
"Hexanchus","genus","Late Cretaceous"
"Ptychodus","genus","Late Cretaceous"
"Ptychodus latissimus","species","Late Cretaceous"
"Sphenodus longidens","species","Late Cretaceous"
"Sphenodus","genus","Late Cretaceous"
"Odontaspis","genus","Late Cretaceous"
"Scapanorhynchus rhaphiodon","species","Late Cretaceous"
"Scapanorhynchus","genus","Late Cretaceous"
"Cretolamna appendiculata","species","Late Cretaceous"
"Plicatolamna","genus","Late Cretaceous"
"Hexanchus","genus","Late Cretaceous"
"Squalicorax","genus","Late Cretaceous"
"Cretolamna appendiculata","species","Late Cretaceous"
"Cretolamna","genus","Late Cretaceous"
"Sphenodus longidens","species","Late Cretaceous"
"Ptychodus mammillaris","species","Late Cretaceous"
"Notidanodon","genus","Late Cretaceous"
"Notorhynchus","genus","Late Cretaceous"
"Cretolamna","genus","Late Cretaceous"
"Squalicorax","genus","Late Cretaceous"
"Paraorthacodus","genus","Late Cretaceous"
"Striatolamia","genus","Eocene"
"Isurus","genus","Eocene"
"Lamna","genus","Eocene"
"Carcharodon auriculatus","species","Eocene"
"Carcharodon angustidens","species","Eocene"
"Carcharodon","genus","Eocene"
"Hexanchus","genus","Early Oligocene"
"Heterodontus","genus","Early Oligocene"
"Odontaspis","genus","Early Oligocene"
"Carcharodon hastalis","species","Early Oligocene"
"Isurus desori","species","Early Oligocene"
"Lamna","genus","Early Oligocene"
"Galeocerdo","genus","Early Oligocene"
"Negaprion","genus","Early Oligocene"
"Squatina","genus","Early Oligocene"
"Hexanchus","genus","Early Oligocene"
"Heterodontus","genus","Early Oligocene"
"Odontaspis","genus","Early Oligocene"
"Cetorhinus","genus","Early Oligocene"
"Isurus desori","species","Early Oligocene"
"Carcharodon angustidens","species","Early Oligocene"
"Galeorhinus","genus","Early Oligocene"
"Carcharhinus","genus","Early Oligocene"
"Galeocerdo","genus","Early Oligocene"
"Negaprion","genus","Early Oligocene"
"Squalus","genus","Early Oligocene"
"Squatina","genus","Early Oligocene"
"Myliobatis","genus","Early Oligocene"
"Hexanchus","genus","Miocene"
"Odontaspis","genus","Miocene"
"Cetorhinus maximus","species","Miocene"
"Carcharodon hastalis","species","Miocene"
"Isurus desori","species","Miocene"
"Carcharocles megalodon","species","Miocene"
"Galeocerdo aduncus","species","Miocene"
"Carcharhinus","genus","Miocene"
"Hemipristis serra","species","Miocene"
"Negaprion","genus","Miocene"
"Squatina","genus","Miocene"
"Carcharodon hastalis","species","Middle Miocene"
"Carcharodon","genus","Middle Miocene"
"Hemipristis serra","species","Middle Miocene"
"Carcharhinus","genus","Middle Miocene"
"Negaprion","genus","Middle Miocene"
"Squatina","genus","Middle Miocene"
"Isurus","genus","Miocene"
"Lamna","genus","Miocene"
"Carcharocles megalodon","species","Miocene"
"Carcharodon","genus","Miocene"
"Otodus","genus","Miocene"
"Xiphodolamia","genus","Miocene"
"Carcharhinus","genus","Miocene"
"Galeocerdo aduncus","species","Miocene"
"Negaprion","genus","Miocene"
"Squalus","genus","Miocene"
"Myliobatis","genus","Miocene"
"Chlamydoselachus","genus","Middle Miocene"
"Hexanchus","genus","Middle Miocene"
"Heptranchias","genus","Middle Miocene"
"Nebrius","genus","Middle Miocene"
"Odontaspis acutissima","species","Middle Miocene"
"Odontaspis","genus","Middle Miocene"
"Odontaspis cuspidata","species","Middle Miocene"
"Pseudocarcharias","genus","Middle Miocene"
"Galeus","genus","Middle Miocene"
"Alopias latidens","species","Middle Miocene"
"Alopias","genus","Middle Miocene"
"Alopias","genus","Middle Miocene"
"Cetorhinus","genus","Middle Miocene"
"Carcharocles megalodon","species","Middle Miocene"
"Isurus","genus","Middle Miocene"
"Isurus","genus","Middle Miocene"
"Isurus","genus","Middle Miocene"
"Isurus desori","species","Middle Miocene"
"Carcharodon hastalis","species","Middle Miocene"
"Isurus","genus","Middle Miocene"
"Hemipristis serra","species","Middle Miocene"
"Carcharhinus","genus","Middle Miocene"
"Carcharhinus","genus","Middle Miocene"
"Galeocerdo aduncus","species","Middle Miocene"
"Negaprion","genus","Middle Miocene"
"Negaprion","genus","Middle Miocene"
"Sphyrna","genus","Middle Miocene"
"Squalus","genus","Middle Miocene"
"Dalatias","genus","Middle Miocene"
"Pristiophorus","genus","Middle Miocene"
"Squatina","genus","Middle Miocene"
"Rhynchobatus","genus","Middle Miocene"
"Raja","genus","Middle Miocene"
"Dasyatis","genus","Middle Miocene"
"Dasyatis","genus","Middle Miocene"
"Aetobatus","genus","Middle Miocene"
"Rhinoptera","genus","Middle Miocene"
"Manta","genus","Middle Miocene"
"Mobula","genus","Middle Miocene"
"Carcharodon sulcidens","species","Middle Miocene"
"Carcharocles megalodon","species","Middle Miocene"
"Isurus","genus","Middle Miocene"
"Hexanchus","genus","Miocene"
"Odontaspis acutissima","species","Miocene"
"Cetorhinus","genus","Miocene"
"Carcharodon hastalis","species","Miocene"
"Isurus","genus","Miocene"
"Isurus desori","species","Miocene"
"Carcharocles megalodon","species","Miocene"
"Hemipristis serra","species","Miocene"
"Carcharhinus","genus","Miocene"
"Galeorhinus affinis","species","Miocene"
"Galeocerdo aduncus","species","Miocene"
"Squalus","genus","Miocene"
"Squatina","genus","Miocene"
"Dasyatis","genus","Miocene"
"Myliobatis","genus","Miocene"
"Carcharodon carcharias","species","Pliocene"
"Carcharhinus","genus","Pliocene"
"Dalatias","genus","Pliocene"
"Heterodontus","genus","Pliocene"
"Isurus","genus","Pliocene"
"Isurus","genus","Pliocene"
"Pristiophorus","genus","Pliocene"
"Isurus","genus","Pleistocene"
"Carcharhinus","genus","Pleistocene"
"Galeocerdo","genus","Pleistocene"
"Squatina","genus","Pleistocene"
"Cetorhinus maximus","species","Early Pleistocene"
"Isurus","genus","Early Pleistocene"
"Carcharhinus","genus","Early Pleistocene"
"Sphyrna zygaena","species","Early Pleistocene"
"Dalatias","genus","Serravallian"
"Squalus","genus","Serravallian"
"Rajidae","family","Serravallian"
 species not entered","Carcharias","64190"
"Odontaspis","genus","Serravallian"
"Carcharhinus","genus","Serravallian"
"Carcharocles megalodon","species","Serravallian"
"Parotodus benedeni","species","Serravallian"
"Isurus desori","species","Serravallian"
"Carcharodon hastalis","species","Serravallian"
"Isurus","genus","Serravallian"
"Carcharhinus priscus","species","Serravallian"
"Carcharodon hastalis","species","Middle Miocene"
"Isurus","genus","Middle Miocene"
"Hexanchus","genus","Middle Miocene"
"Dalatias","genus","Middle Miocene"
"Pristiophorus","genus","Middle Miocene"
"Rhinoptera","genus","Middle Miocene"
"Squatina","genus","Middle Miocene"
 species not entered","Carcharias","64190"
 species not entered","Carcharias","64190"
"Odontaspis","genus","Middle Miocene"
"Alopias superciliosus","species","Middle Miocene"
"Carcharocles megalodon","species","Middle Miocene"
"Isurus desori","species","Middle Miocene"
"Carcharodon hastalis","species","Middle Miocene"
"Isurus","genus","Middle Miocene"
"Hemipristis serra","species","Middle Miocene"
"Galeocerdo aduncus","species","Middle Miocene"
"Carcharhinus egertoni","species","Middle Miocene"
"Carcharhinus priscus","species","Middle Miocene"
"Carcharhinus","genus","Middle Miocene"
"Squalus","genus","Langhian"
 species not entered","Carcharias","64190"
"Carcharhinus egertoni","species","Langhian"
"Carcharhinus priscus","species","Langhian"
 species not entered","Carcharias","64190"
 species not entered","Carcharias","64190"
"Odontaspis","genus","Middle Miocene"
"Cetorhinus maximus","species","Middle Miocene"
"Carcharocles megalodon","species","Middle Miocene"
"Isurus desori","species","Middle Miocene"
"Carcharodon hastalis","species","Middle Miocene"
"Isurus","genus","Middle Miocene"
"Carcharhinus priscus","species","Middle Miocene"
"Carcharhinus","genus","Middle Miocene"
"Hexanchus","genus","Middle Miocene"
 species not entered","Carcharias","64190"
"Carcharhinus priscus","species","Middle Miocene"
"Carcharocles megalodon","species","Middle Miocene"
"Isurus desori","species","Middle Miocene"
"Carcharodon hastalis","species","Middle Miocene"
"Isurus","genus","Middle Miocene"
"Carcharhinus egertoni","species","Middle Miocene"
"Hexanchus","genus","Middle Miocene"
"Squalus","genus","Middle Miocene"
"Pristiophorus","genus","Middle Miocene"
"Squatina","genus","Middle Miocene"
 species not entered","Carcharias","64190"
"Carcharocles megalodon","species","Middle Miocene"
"Parotodus benedeni","species","Middle Miocene"
"Isurus desori","species","Middle Miocene"
"Carcharodon hastalis","species","Middle Miocene"
"Isurus","genus","Middle Miocene"
"Scyliorhinus","genus","Middle Miocene"
"Carcharhinus egertoni","species","Middle Miocene"
"Carcharhinus priscus","species","Middle Miocene"
"Carcharocles megalodon","species","Serravallian"
"Carcharhinus priscus","species","Serravallian"
"Carcharodon hastalis","species","Serravallian"
"Isurus","genus","Serravallian"
"Scyliorhinus","genus","Serravallian"
"Carcharocles megalodon","species","Late Miocene"
"Isurus","genus","Late Miocene"
"Carcharhinus priscus","species","Late Miocene"
"Carcharhinus priscus","species","Late Miocene"
"Carcharocles megalodon","species","Serravallian"
"Carcharodon hastalis","species","Serravallian"
"Isurus","genus","Serravallian"
"Carcharocles megalodon","species","Serravallian"
"Carcharodon hastalis","species","Serravallian"
"Isurus","genus","Serravallian"
"Carcharhinus priscus","species","Serravallian"
"Carcharhinidae","family","Middle Miocene"
"Carcharodon carcharias","species","Early Pleistocene"
"Isurus oxyrhinchus","species","Early Pleistocene"
"Carcharhinus","genus","Early Pleistocene"
"Carcharocles megalodon","species","Middle Miocene"
"Carcharocles megalodon","species","Middle Miocene"
"Phoebodus","genus","Late Famennian"
"Carcharocles megalodon","species","Miocene"
"Carcharocles megalodon","species","Tortonian"
"Squalicorax pristodontus","species","Maastrichtian"
"Cretolamna","genus","Maastrichtian"
"Myliobatoidea","superfamily","Maastrichtian"
"Safrodus tozeri","species","Smithian"
"Polyfaciodus pandus","species","Smithian"
"Omanoselache halli","species","Spathian"
"Omanoselache halli","species","Spathian"
"Omanoselache","genus","Spathian"
"Safrodus tozeri","species","Spathian"
"Safrodus tozeri","species","Spathian"
"Polyfaciodus pandus","species","Spathian"
"Omanoselache halli","species","Spathian"
"Safrodus tozeri","species","Spathian"
"Polyfaciodus pandus","species","Spathian"
"Omanoselache","genus","Spathian"
"Safrodus tozeri","species","Spathian"
"Omanoselache halli","species","Spathian"
"Omanoselache","genus","Spathian"
"Safrodus tozeri","species","Spathian"
"Safrodus tozeri","species","Spathian"
"Polyfaciodus pandus","species","Spathian"
"Amelacanthus","genus","Spathian"
"Safrodus tozeri","species","Spathian"
"Polyfaciodus pandus","species","Spathian"
"Omanoselache halli","species","Spathian"
"Safrodus tozeri","species","Spathian"
"Polyfaciodus pandus","species","Spathian"
"Safrodus tozeri","species","Smithian"
"Polyfaciodus pandus","species","Griesbachian"
"Omanoselache halli","species","Griesbachian"
"Hemipristis serra","species","Early Oligocene"
"Hemipristis","genus","Early Oligocene"
"Negaprion","genus","Early Oligocene"
"Galeocerdo aduncus","species","Early Oligocene"
"Rhizoprionodon","genus","Early Oligocene"
"Nebrius","genus","Early Oligocene"
"Rhynchobatus pristinus","species","Early Oligocene"
"Dasyatis","genus","Early Oligocene"
"Rhinoptera","genus","Early Oligocene"
"Aetobatus arcuatus","species","Early Oligocene"
"Selachii","unranked clade","Early Cretaceous"
"Hybodontidae","family","Neocomian"
"Odontaspis cuspidata","species","Bartonian"
"Physogaleus","genus","Ypresian"
"Myliobatis","genus","Ypresian"
"Selachii","unranked clade","Late Oligocene"
"Selachii","unranked clade","Late Oligocene"
